"","Date UTC","Location","Magnitude","Depth","Latitude","Longitude"
"2510",2021-07-21,"Sion VS",0.5,4.5,46.28,7.26
"2511",2021-07-20,"Les Diablerets VD",0.8,2.5,46.28,7.11
"2512",2021-07-20,"Les Diablerets VD",0.8,1.9,46.28,7.23
"2513",2021-07-20,"Linthal GL",1.1,1.8,46.9,8.99
"2514",2021-07-29,"Annecy F",1.7,10.7,45.92,6.09
"2515",2021-07-27,"Courmayeur I",1.4,1,45.59,7.06
"2516",2021-07-26,"Freiburg im Breisgau D",0.9,16.8,47.94,7.83
"2517",2021-07-25,"Verbier VS",0.9,2,46.1,7.31
"2518",2021-07-25,"Lenk im Simmental BE",0.1,2.4,46.4,7.48
"2519",2021-07-25,"Les Diablerets VD",0.7,0.7,46.3,7.23
"2520",2021-07-25,"Steckborn TG",0.9,12.1,47.68,8.99
"2521",2021-07-25,"Les Diablerets VD",0.4,-0.6,46.29,7.23
"2522",2021-07-12,"Elm GL",1.8,1.2,46.87,9.1
"2523",2021-07-11,"Sierre VS",0.5,3.5,46.35,7.47
"2524",2021-07-12,"Sargans SG",1.5,7.8,47.07,9.46
"2525",2021-07-11,"Elm GL",0.9,0.8,46.91,9.13
"2526",2021-07-11,"Sierre VS",0.5,2,46.35,7.48
"2527",2021-07-13,"Arolla VS",1.2,0.6,46.04,7.6
"2528",2021-07-12,"Elm GL",1.6,1.6,46.86,9.11
"2529",2021-07-13,"Bormio I",1.8,7.7,46.43,10.53
"2530",2021-07-09,"Tirano I",1.9,0.9,46.26,10.32
"2531",2021-07-09,"Sanetschpass VS",0.9,4.4,46.33,7.34
"2532",2021-07-10,"Linthal GL",0.8,3,46.9,8.99
"2533",2021-07-10,"Tirano I",1.9,1,46.26,10.32
"2534",2021-07-11,"Sierre VS",0.9,3.6,46.35,7.47
"2535",2021-07-11,"CHAMPERY VS",1.5,0.9,46.13,6.8
"2536",2021-07-10,"Elm GL",1.5,2.1,46.9,9.1
"2537",2021-07-11,"Sanetschpass VS",0.4,1.1,46.29,7.24
"2538",2021-07-11,"Lenk im Simmental BE",0.6,2.3,46.4,7.49
"2539",2021-07-01,"Oberwald VS",0.7,7.3,46.63,8.37
"2540",2021-07-04,"Oberwald VS",1.6,7.3,46.62,8.37
"2541",2021-07-03,"Oberwald VS",1.3,6.9,46.62,8.38
"2542",2021-07-02,"Oberwald VS",0.7,6.9,46.63,8.38
"2543",2021-07-03,"Oberwald VS",0.8,7,46.63,8.38
"2544",2021-07-02,"Oberwald VS",1.9,7.7,46.62,8.37
"2545",2021-07-01,"Oberwald VS",1.5,7.4,46.62,8.37
"2546",2021-07-10,"Oberwald VS",1.3,7.9,46.62,8.37
"2547",2021-07-02,"Oberwald VS",0.6,6.6,46.63,8.38
"2548",2021-07-02,"Oberwald VS",1.2,7.1,46.62,8.37
"2549",2021-07-02,"Oberwald VS",1,7.4,46.62,8.37
"2550",2021-07-02,"Oberwald VS",0.9,7.2,46.62,8.38
"2551",2021-07-01,"Oberwald VS",0.5,7.4,46.62,8.37
"2552",2021-07-09,"Eglisau ZH",0.3,-0.4,47.57,8.52
"2553",2021-07-19,"Les Diablerets VD",1,1.8,46.28,7.24
"2554",2021-07-18,"Sion VS",1.5,7.6,46.27,7.39
"2555",2021-07-19,"Les Diablerets VD",1,1.4,46.26,7.21
"2556",2021-07-18,"Elm GL",1.4,1.9,46.93,9.14
"2557",2021-07-18,"Les Diablerets VD",1.1,4.7,46.25,7.2
"2558",2021-07-17,"Sion VS",1.4,7.6,46.27,7.39
"2559",2021-07-17,"Monthey VS",1.4,0,46.29,6.89
"2560",2021-07-17,"Les Diablerets VD",0.8,1,46.28,7.23
"2561",2021-07-17,"Linthal GL",1.4,2.1,46.9,8.99
"2562",2021-07-17,"Merano I",1,17.4,46.63,10.87
"2563",2021-07-17,"Sion VS",0.7,6.7,46.26,7.39
"2564",2021-07-17,"Sion VS",1.5,7.6,46.26,7.39
"2565",2021-07-17,"Sion VS",1.8,7.2,46.27,7.39
"2566",2021-07-17,"Sion VS",1.7,7.5,46.27,7.39
"2567",2021-07-17,"Les Diablerets VD",0.9,0.6,46.26,7.21
"2568",2021-07-17,"Bourg-Saint-Pierre VS",0.9,3,45.95,7.22
"2569",2021-07-17,"Montreux VD",0.7,1.6,46.37,6.96
"2570",2021-07-16,"Cevio TI",1.3,6.7,46.3,8.66
"2571",2021-07-15,"Arolla VS",2.3,2,45.94,7.54
"2572",2021-07-15,"Brig-Glis VS",1.1,7.5,46.31,7.95
"2573",2021-07-14,"Elm GL",1.5,2.9,46.92,9.14
"2574",2021-07-14,"Olivone TI",1.6,4,46.63,8.99
"2575",2021-07-15,"Chamonix F",1.8,2.1,46.04,6.87
"2576",2021-07-15,"Les Diablerets VD",1.7,-0.1,46.3,7.23
"2577",2021-07-15,"Les Diablerets VD",1,0.5,46.28,7.22
"2578",2021-07-03,"Courmayeur I",0.7,1,45.88,7.02
"2579",2021-07-02,"Saxon VS",0.6,1,46.24,7.18
"2580",2021-07-01,"Oberwald VS",1,7.2,46.62,8.37
"2581",2021-07-01,"Steckborn TG",0.9,12.5,47.68,8.99
"2582",2021-07-01,"Zermatt VS",1.4,5.6,45.93,7.93
"2583",2021-06-30,"NEUCHATEL",1.2,11.2,47.01,6.85
"2584",2021-06-30,"Zernez GR",1,7.6,46.68,10.13
"2585",2021-07-01,"Oberwald VS",4,8.3,46.61,8.37
"2586",2021-06-30,"Saanen BE",1.5,3.3,46.45,7.24
"2587",2021-07-09,"Chancy GE",1.5,3.2,46.03,5.96
"2588",2021-07-08,"Laupen BE",1.7,-0.6,46.87,7.21
"2589",2021-07-09,"Sierre VS",0.7,1.3,46.34,7.42
"2590",2021-07-07,"Steckborn TG",0.9,12,47.67,8.99
"2591",2021-07-07,"Chamonix F",1.3,3,46.04,6.87
"2592",2021-07-07,"Sion VS",1.6,6.3,46.21,7.36
"2593",2021-07-07,"Sion VS",0.9,6.3,46.22,7.36
"2594",2021-07-06,"Steckborn TG",1,12.4,47.68,8.99
"2595",2021-07-05,"Mulhouse F",1.4,9.7,47.79,7.33
"2596",2021-07-05,"DELEMONT JU",1.2,12.6,47.35,7.39
"2597",2021-07-03,"Graechen VS",1.7,5.4,46.22,7.77
"2598",2021-07-03,"Graechen VS",1,4.8,46.22,7.77
"2599",2021-06-29,"Steckborn TG",1.8,12.5,47.68,8.99
"2600",2021-06-30,"Savognin GR",1.6,3.2,46.61,9.53
"2601",2021-06-30,"Elm GL",1.1,1.2,46.9,9.12
"2602",2021-06-30,"Elm GL",1.5,1.4,46.9,9.12
"2603",2021-06-29,"Steckborn TG",3.1,12.6,47.68,8.99
"2604",2021-06-29,"Steckborn TG",1.5,12.2,47.68,8.99
"2605",2021-06-23,"Elm GL",1.4,1,46.91,9.14
"2606",2021-06-23,"Imst A",1.5,6.8,47.29,10.59
"2607",2021-06-22,"Strada GR",2,8.7,46.75,10.67
"2608",2021-06-23,"Graechen VS",1.1,5,46.24,7.89
"2609",2021-06-23,"Elm GL",0.8,1.3,46.9,9.14
"2610",2021-06-22,"Singen D",1.7,9,47.82,8.75
"2611",2021-06-20,"Elm GL",1.7,1.8,46.9,9.12
"2612",2021-06-20,"Zinal VS",0.9,5.7,46.2,7.6
"2613",2021-06-21,"Sanetschpass VS",1.1,2.5,46.31,7.31
"2614",2021-06-20,"Stein am Rhein SH",1.1,20.5,47.68,8.9
"2615",2021-06-19,"Welschenrohr SO",1.2,26.3,47.27,7.6
"2616",2021-06-19,"Elm GL",0.6,1.1,46.9,9.12
"2617",2021-06-19,"Elm GL",1.3,2.1,46.9,9.15
"2618",2021-06-19,"Elm GL",1.6,1.7,46.91,9.14
"2619",2021-06-28,"Landquart GR",1.4,9,46.92,9.63
"2620",2021-06-28,"Freiburg im Breisgau D",1.1,10.9,48.09,7.64
"2621",2021-06-28,"Colmar F",1.7,12.6,48.04,7.43
"2622",2021-06-28,"Sion VS",0.9,7.5,46.26,7.39
"2623",2021-06-28,"Sion VS",0.9,7.3,46.26,7.39
"2624",2021-06-27,"Singen D",1.1,10.1,47.77,8.81
"2625",2021-06-27,"Elm GL",1.1,1.7,46.9,9.13
"2626",2021-06-27,"NEUCHATEL",2.1,-0.6,47,6.93
"2627",2021-06-27,"Sion VS",0.8,8,46.26,7.39
"2628",2021-06-26,"Sion VS",1.7,8,46.26,7.4
"2629",2021-06-26,"Elm GL",2,1.4,46.91,9.16
"2630",2021-06-26,"Elm GL",2,1.5,46.91,9.13
"2631",2021-06-26,"Elm GL",1.3,1.7,46.91,9.16
"2632",2021-06-24,"BASEL",0.7,12.8,47.55,7.38
"2633",2021-06-26,"Freiburg im Breisgau D",1.1,11.8,48.21,7.77
"2634",2021-06-25,"Elm GL",1.1,1.2,46.91,9.15
"2635",2021-06-25,"Aosta I",0.8,6,45.81,7.45
"2636",2021-06-25,"Laupen BE",1,-0.6,46.88,7.21
"2637",2021-06-24,"Pfäffikon ZH",1.3,16.1,47.36,8.86
"2638",2021-06-25,"Elm GL",2.1,1.4,46.9,9.12
"2639",2021-06-24,"Elm GL",0.8,1.3,46.9,9.11
"2640",2021-06-23,"Elm GL",0.6,1,46.9,9.13
"2641",2021-06-23,"Elm GL",1.4,1,46.91,9.14
"2642",2021-06-11,"Freiburg im Breisgau D",0.8,19.7,47.94,7.86
"2643",2021-06-11,"Elm GL",1,1.4,46.9,9.14
"2644",2021-06-10,"Sanetschpass VS",0.7,-1.7,46.3,7.27
"2645",2021-06-10,"Elm GL",1.4,0.7,46.91,9.15
"2646",2021-06-07,"Yverdon-les-Bains VD",1.7,1.7,46.78,6.65
"2647",2021-06-10,"Elm GL",1.3,1.5,46.91,9.14
"2648",2021-06-19,"Brione (Verzasca) TI",1.1,3,46.35,8.74
"2649",2021-06-18,"Elm GL",1.2,1.8,46.91,9.15
"2650",2021-06-18,"Elm GL",1.5,2.5,46.9,9.12
"2651",2021-06-18,"Aosta I",1.4,6.8,45.7,7.19
"2652",2021-06-18,"Elm GL",0.8,1.8,46.9,9.13
"2653",2021-06-18,"Reckingen VS",1,9.7,46.52,8.23
"2654",2021-06-17,"Elm GL",1.5,2,46.9,9.12
"2655",2021-06-17,"Liestal BL",1,17.5,47.46,7.78
"2656",2018-07-08,"Lenzerheide GR",1.2,10.6,46.74,9.6
"2657",2021-06-16,"Aosta I",1.3,2,45.71,7.19
"2658",2021-06-16,"Santa Maria GR",1.9,6.5,46.53,10.74
"2659",2021-06-16,"Elm GL",1.4,2.1,46.9,9.11
"2660",2021-06-16,"Aosta I",0.9,2.7,45.7,7.18
"2661",2021-06-15,"Elm GL",1.2,1.3,46.9,9.14
"2662",2021-06-15,"Bischofszell TG",1.1,4.5,47.44,9.2
"2663",2021-06-15,"Saxon VS",0.7,1,46.24,7.14
"2664",2021-06-15,"Schwyz SZ",0.5,-0.4,47.04,8.61
"2665",2021-06-14,"Zernez GR",1.7,9.7,46.73,10.04
"2666",2021-06-15,"Zernez GR",1.3,7.6,46.73,10.04
"2667",2021-06-08,"Goeschenen UR",0.8,9.1,46.62,8.63
"2668",2021-06-07,"Liestal BL",0.9,11.8,47.52,7.68
"2669",2021-06-09,"Elm GL",0.8,1.3,46.9,9.11
"2670",2021-06-09,"Elm GL",1.9,0.9,46.9,9.13
"2671",2021-06-08,"Elm GL",1.2,1.9,46.9,9.13
"2672",2023-08-14,"CHATEAU-D'OEX VD",1.2,2,46.51,7.19
"2673",2023-08-19,"Bourg-Saint-Pierre VS",1.4,2.5,45.94,7.22
"2674",2023-08-18,"Freiburg im Breisgau D",1.2,5,48.04,7.93
"2675",2014-03-11,"Sargans SG",1.1,6.3,47.05,9.54
"2676",2014-03-31,"Sanetschpass VS",1.2,6.5,46.35,7.39
"2677",2014-03-29,"Moudon VD",2,11.6,46.67,6.78
"2678",2014-03-15,"Sierre VS",0.5,6.1,46.33,7.49
"2679",2014-03-15,"Sierre VS",1,5.8,46.33,7.49
"2680",2014-03-15,"Sierre VS",0.8,0.9,46.37,7.47
"2681",2014-03-15,"Sargans SG",0.9,7.4,47.07,9.5
"2682",2014-03-15,"Sierre VS",0.8,5.6,46.33,7.49
"2683",2014-03-14,"Sanetschpass VS",1.2,2.6,46.34,7.29
"2684",2014-03-12,"Aosta I",1,1,45.68,7.65
"2685",2014-03-19,"Locarno TI",1.2,6,46.23,8.87
"2686",2014-03-15,"Zinal VS",1.1,4.1,46.21,7.68
"2687",2014-03-12,"Sargans SG",0.7,7,47.06,9.48
"2688",2014-03-16,"Zinal VS",1.2,3.9,46.21,7.68
"2689",2014-03-14,"Graechen VS",0.5,5.8,46.18,7.88
"2690",2014-03-10,"Sierre VS",0.8,1.4,46.37,7.47
"2691",2014-03-10,"Sierre VS",1,2.1,46.37,7.47
"2692",2014-03-10,"Sargans SG",1.1,7.3,47.06,9.5
"2693",2014-03-09,"Sargans SG",1.1,7.6,47.06,9.5
"2694",2014-03-24,"Realp UR",0.7,3.2,46.59,8.43
"2695",2014-03-24,"Realp UR",0.6,2,46.59,8.43
"2696",2014-03-24,"Realp UR",0.7,1.5,46.59,8.43
"2697",2014-03-24,"Chamonix F",1.1,4,46.02,6.86
"2698",2014-03-21,"Sierre VS",1.2,6.5,46.32,7.5
"2699",2014-03-23,"Chamonix F",0.7,4.9,46.03,6.86
"2700",2014-03-27,"Muellheim D",1,12.3,47.72,7.76
"2701",2014-03-20,"Sargans SG",1.7,7.4,47.06,9.5
"2702",2014-03-20,"Sierre VS",0.9,7,46.35,7.5
"2703",2014-03-19,"Sierre VS",1.5,6.8,46.32,7.49
"2704",2014-03-05,"Courmayeur I",0.5,5.1,45.79,7.06
"2705",2014-03-05,"Santa Maria GR",2.1,5.6,46.54,10.41
"2706",2014-03-05,"Sargans SG",1.3,7.6,47.06,9.48
"2707",2014-03-04,"CHAMPERY VS",1.4,-1.4,46.27,6.78
"2708",2014-03-03,"Aosta I",0.9,2,45.81,7.54
"2709",2014-03-02,"St. Gallen SG",0.2,3.9,47.47,9.34
"2710",2014-03-09,"Biasca TI",1.1,2.4,46.41,8.94
"2711",2014-03-08,"Simplon Dorf VS",1.2,3,46.14,8.03
"2712",2014-03-08,"Sargans SG",0.9,6.8,47.06,9.5
"2713",2014-03-08,"Lago di Garda I",1.8,20.9,45.87,10.82
"2714",2014-03-08,"Cevio TI",0.8,3.3,46.29,8.66
"2715",2014-03-08,"Muotathal SZ",2.2,-1.3,46.98,8.81
"2716",2014-03-01,"St. Gallen SG",0.5,3.5,47.48,9.33
"2717",2014-02-28,"Courmayeur I",1.3,2,45.6,6.96
"2718",2014-03-04,"Vaduz FL",0.5,-0.3,47.11,9.67
"2719",2014-03-06,"Saas Fee VS",0.8,9.3,45.97,7.95
"2720",2014-03-07,"Sargans SG",0.8,6.6,47.07,9.5
"2721",2014-02-15,"Monthey VS",1.2,-1.4,46.29,6.84
"2722",2014-02-14,"Arolla VS",1.1,3.3,46.08,7.46
"2723",2014-02-11,"Laufen BL",1.3,19.1,47.42,7.46
"2724",2014-02-13,"Verbier VS",1.4,7.9,46.05,7.29
"2725",2014-02-13,"Chamonix F",0.9,5.7,46.04,6.91
"2726",2014-02-19,"Zweisimmen BE",1.4,-1.8,46.59,7.47
"2727",2014-02-19,"Chamonix F",0.9,5.3,46.03,6.89
"2728",2014-02-12,"Schluchsee D",1.2,5.9,48.01,8.19
"2729",2014-02-12,"Sargans SG",1.1,7.1,47.08,9.5
"2730",2014-02-17,"CHAMPERY VS",0.7,1.8,46.1,6.84
"2731",2014-02-18,"St. Margrethen SG",1.1,23.6,47.55,9.8
"2732",2014-02-17,"Schluchsee D",1,15.5,47.93,8.14
"2733",2014-02-17,"Binn VS",1.9,2.1,46.33,8.14
"2734",2014-02-17,"Yvonand VD",1.7,-0.4,46.82,6.74
"2735",2014-02-15,"Sargans SG",1.1,7.7,47.07,9.49
"2736",2014-02-10,"Chamonix F",1.1,4.8,46.03,6.9
"2737",2014-02-25,"Poschiavo GR",1.2,-2,46.37,9.94
"2738",2014-02-26,"Jaun FR",1.5,10.3,46.6,7.32
"2739",2014-02-25,"Wil SG",1.6,28.3,47.5,8.98
"2740",2014-02-23,"Graechen VS",1.3,3.4,46.22,7.87
"2741",2014-02-22,"Sargans SG",0.8,6.7,47.06,9.47
"2742",2014-02-22,"Sargans SG",0.6,6.8,47.06,9.47
"2743",2014-02-27,"Wildhaus SG",1,-1.5,47.22,9.35
"2744",2014-02-21,"Sion VS",0.4,7.3,46.27,7.4
"2745",2014-02-21,"Poschiavo GR",0.8,4.4,46.32,10.05
"2746",2014-02-27,"Val Sesia I",2.1,8.3,45.93,7.98
"2747",2014-02-26,"Glarus GL",1.3,8.6,47.02,9.06
"2748",2014-02-26,"Muellheim D",1.6,9,47.86,7.61
"2749",2014-02-05,"Realp UR",0.7,2,46.59,8.43
"2750",2014-02-06,"Realp UR",0.7,3,46.59,8.43
"2751",2014-01-31,"Sargans SG",0.6,7.1,47.07,9.5
"2752",2014-02-06,"Realp UR",0.9,2,46.59,8.43
"2753",2014-02-05,"Realp UR",0.6,3,46.59,8.43
"2754",2014-02-05,"Realp UR",0.7,8,46.58,8.43
"2755",2014-02-09,"Zernez GR",0.9,7.7,46.71,9.99
"2756",2014-02-09,"Chamonix F",0.9,5.4,46.04,6.89
"2757",2014-02-07,"Graechen VS",0.8,5.8,46.19,7.85
"2758",2014-02-09,"Courmayeur I",2.6,2,45.57,7.05
"2759",2014-01-30,"Gelterkinden BL",1.6,18.8,47.44,7.93
"2760",2014-01-31,"Santa Maria GR",0.8,9.3,46.61,10.48
"2761",2014-02-06,"Realp UR",0.7,3,46.59,8.43
"2762",2014-02-06,"Realp UR",0.7,4,46.59,8.43
"2763",2014-02-06,"Realp UR",0.8,2.4,46.59,8.43
"2764",2014-02-06,"Realp UR",0.9,3,46.59,8.43
"2765",2014-02-06,"Realp UR",0.7,3.2,46.59,8.43
"2766",2014-02-06,"Realp UR",0.5,3,46.58,8.43
"2767",2014-02-07,"Realp UR",1,4,46.59,8.43
"2768",2014-02-07,"Realp UR",0.7,2,46.59,8.43
"2769",2014-02-07,"Realp UR",0.8,4,46.59,8.42
"2770",2014-02-06,"Rossens VD",1.7,-0.8,46.7,6.9
"2771",2014-01-30,"Aosta I",1.7,7,45.8,7.54
"2772",2014-01-29,"Chamonix F",1.5,5.2,46.04,6.89
"2773",2014-01-29,"Donaueschingen D",1.9,9.5,47.95,8.46
"2774",2014-01-29,"ORSIERES VS",1.7,5.4,45.97,7.06
"2775",2014-01-16,"Merano I",1.1,9.6,46.68,10.8
"2776",2014-01-14,"Merano I",2.2,10.2,46.68,10.81
"2777",2014-01-15,"Saas Fee VS",0.9,8.1,45.96,7.95
"2778",2014-01-14,"Les Diablerets VD",0.9,1.1,46.27,7.22
"2779",2014-01-14,"Biel BE",1.3,6.2,47.15,7.15
"2780",2014-01-15,"Sargans SG",2.4,6.9,47.06,9.49
"2781",2014-01-12,"Rottweil D",1.5,11.2,48.05,8.62
"2782",2014-01-13,"Sanetschpass VS",0.8,3.2,46.32,7.29
"2783",2014-01-12,"Courmayeur I",1.1,5,45.75,7.07
"2784",2014-01-19,"Biel BE",1.2,10,47.15,7.15
"2785",2014-01-18,"Laufenburg AG",1.2,16.8,47.58,8.11
"2786",2014-01-18,"Sierre VS",1.4,5.5,46.31,7.52
"2787",2014-01-18,"Biel BE",1.2,10,47.16,7.15
"2788",2014-01-12,"Rottweil D",1.3,11.2,48.04,8.61
"2789",2013-12-12,"Sargans SG",0.6,8.4,47.08,9.45
"2790",2014-01-12,"Binn VS",0.6,4.2,46.29,8.16
"2791",2014-01-11,"Sargans SG",1.6,7.1,47.06,9.49
"2792",2014-01-18,"Grenoble F",2.5,0.5,45.43,6.03
"2793",2014-01-11,"Biel BE",1.7,9.4,47.16,7.15
"2794",2014-01-11,"Sargans SG",1.1,7.2,47.07,9.49
"2795",2014-01-16,"Zermatt VS",1.2,3.3,45.9,7.69
"2796",2014-01-16,"Singen D",1.2,17.7,47.72,8.75
"2797",2014-01-16,"Tavannes BE",0.6,7.3,47.17,7.14
"2798",2014-01-10,"Sargans SG",2.1,7,47.06,9.5
"2799",2014-01-10,"St. Moritz GR",1.2,5.7,46.46,9.78
"2800",2014-01-10,"Biella I",2.4,4,45.69,7.84
"2801",2014-01-10,"Tavannes BE",2.1,7.9,47.16,7.15
"2802",2014-01-10,"Chamonix F",1.3,7,45.92,7
"2803",2014-01-10,"Sion VS",1.6,8.7,46.26,7.4
"2804",2014-01-10,"Biel BE",1.2,4.5,47.16,7.15
"2805",2014-01-25,"Sierre VS",0.9,7.2,46.35,7.5
"2806",2014-01-25,"Fusio TI",1,13.4,46.41,8.58
"2807",2014-01-25,"Zermatt VS",1.3,2,45.93,7.76
"2808",2014-01-24,"Thonon-les-Bains F",1.6,-0.3,46.36,6.4
"2809",2014-01-24,"Zermatt VS",1.1,2,45.93,7.76
"2810",2014-01-23,"Zermatt VS",1,2,45.94,7.76
"2811",2014-01-23,"Rheinfelden AG",1.5,19.6,47.54,7.8
"2812",2014-01-22,"Monthey VS",0.9,-1.5,46.29,6.84
"2813",2014-01-22,"Zermatt VS",0.9,2,45.93,7.76
"2814",2014-01-22,"Albstadt D",2,6.3,48.29,9.01
"2815",2014-01-27,"Spluegen GR",1.4,5.6,46.56,9.32
"2816",2014-01-20,"Biel BE",1.9,9.4,47.16,7.15
"2817",2014-01-27,"Sargans SG",1,7.3,47.06,9.49
"2818",2014-01-26,"Martigny VS",1.8,2,46.09,7.1
"2819",2014-01-19,"Chamonix F",1,4.4,46.04,6.87
"2820",2014-01-19,"Chamonix F",0.7,4,46.04,6.87
"2821",2014-01-19,"Sion VS",0.9,8.4,46.26,7.4
"2822",2014-01-02,"Sargans SG",1.8,6.9,47.06,9.49
"2823",2014-01-09,"Tavannes BE",1.3,9.7,47.16,7.14
"2824",2014-01-09,"Tavannes BE",2.2,7.7,47.16,7.15
"2825",2014-01-09,"Biel BE",1.9,6.9,47.16,7.15
"2826",2013-12-12,"Sargans SG",2,5.6,47.06,9.48
"2827",2014-01-09,"Tavannes BE",1.8,6.6,47.16,7.14
"2828",2014-01-09,"Biel BE",1.2,9.9,47.15,7.15
"2829",2013-12-27,"Sargans SG",3.7,6.2,47.06,9.5
"2830",2014-01-09,"Biel BE",1.8,9.3,47.16,7.15
"2831",2014-01-08,"Biel BE",1.8,8.1,47.16,7.15
"2832",2014-01-08,"Biel BE",1.1,7,47.14,7.15
"2833",2014-01-01,"Altdorf UR",0.8,4.5,46.87,8.59
"2834",2014-01-02,"St. Moritz GR",1.7,9.6,46.43,9.91
"2835",2014-01-08,"Biel BE",1.9,8.4,47.16,7.16
"2836",2014-01-08,"Les Diablerets VD",1.4,2.8,46.27,7.14
"2837",2014-01-07,"Chamonix F",0.9,5.4,46.04,6.89
"2838",2014-07-12,"Bormio I",2,4.9,46.41,10.59
"2839",2014-07-13,"Schluchsee D",0.7,11.7,47.75,8.08
"2840",2014-07-13,"Cluses F",1.7,4,46.11,6.71
"2841",2014-07-13,"Cluses F",1.6,2,46.12,6.7
"2842",2014-07-12,"Bormio I",1.4,4.7,46.4,10.58
"2843",2014-07-12,"Stein am Rhein SH",1.1,8.8,47.68,8.9
"2844",2014-07-13,"BASEL",1,9.8,47.5,7.6
"2845",2014-07-10,"Les Diablerets VD",0.5,7.1,46.29,7.2
"2846",2014-07-09,"Fiesch VS",1.2,9.4,46.37,8.11
"2847",2014-07-05,"Bormio I",1.1,3,46.41,10.61
"2848",2014-07-04,"Bormio I",2.1,8,46.41,10.6
"2849",2014-07-05,"Volketswil ZH",1.2,9.3,47.43,8.75
"2850",2014-07-04,"Bormio I",1.1,3.5,46.4,10.59
"2851",2014-07-04,"Bormio I",0.9,4.3,46.4,10.59
"2852",2014-07-05,"Bormio I",1.1,4.6,46.41,10.61
"2853",2014-07-05,"Bormio I",2.4,8.8,46.42,10.59
"2854",2014-07-04,"Bourg-Saint-Pierre VS",1.6,2.1,45.94,7.21
"2855",2014-07-03,"Leukerbad VS",0.7,7.4,46.35,7.64
"2856",2014-07-03,"Diemtigen BE",0.4,7.5,46.65,7.58
"2857",2014-06-25,"Diemtigen BE",0.4,8.7,46.66,7.58
"2858",2014-07-03,"Diemtigen BE",0.3,7.7,46.65,7.58
"2859",2014-06-20,"Leukerbad VS",0.9,4,46.37,7.57
"2860",2014-06-19,"Diemtigen BE",0.9,7.8,46.65,7.58
"2861",2014-06-21,"Diemtigen BE",1,7.9,46.66,7.58
"2862",2014-07-02,"Bormio I",1.2,7.4,46.45,10.56
"2863",2014-07-02,"Diemtigen BE",0.5,8.7,46.66,7.59
"2864",2014-07-02,"Diemtigen BE",1.6,8.7,46.65,7.58
"2865",2014-07-02,"Diemtigen BE",0.6,8.6,46.65,7.58
"2866",2014-07-09,"Freiburg im Breisgau D",1.9,3,47.99,7.57
"2867",2014-07-08,"Bourg-Saint-Pierre VS",0.8,4.1,45.78,7.15
"2868",2014-07-08,"Bourg-Saint-Pierre VS",0.9,4.3,45.78,7.15
"2869",2014-07-08,"Sargans SG",1.3,6.9,47.06,9.5
"2870",2014-07-02,"Freiburg im Breisgau D",1.8,15.8,48.09,8
"2871",2014-07-08,"Urnaesch AR",0.8,5.9,47.28,9.29
"2872",2014-07-01,"Sierre VS",0.3,8,46.32,7.56
"2873",2014-07-07,"Zernez GR",1.5,4.9,46.65,10.1
"2874",2014-07-07,"Bormio I",2.4,6.1,46.41,10.6
"2875",2014-06-30,"Montreux VD",1,6.9,46.44,6.87
"2876",2014-06-15,"Brig-Glis VS",1,3.4,46.33,8.06
"2877",2014-06-15,"Ravensburg D",2.1,26.3,48.05,9.6
"2878",2014-06-15,"Santa Maria GR",1.9,8.4,46.57,10.4
"2879",2014-06-15,"Gadmen BE",1.2,2,46.68,8.33
"2880",2014-06-14,"Chamonix F",1.8,0.1,46.01,6.74
"2881",2014-06-14,"Elm GL",1.9,2.4,46.9,9.1
"2882",2014-06-14,"Davos GR",1.7,7.5,46.79,9.83
"2883",2014-06-14,"Sargans SG",0.4,8.1,47.08,9.46
"2884",2014-06-12,"Chamonix F",1.1,4.2,46.04,6.89
"2885",2014-06-13,"St. Anton am Arlberg A",1.5,-1.8,47.11,10.11
"2886",2014-06-18,"Zernez GR",1.2,8.6,46.7,10.21
"2887",2014-06-18,"Freiburg im Breisgau D",0.9,3.1,48.02,8.16
"2888",2014-06-14,"Sedrun GR",1,3.7,46.65,8.74
"2889",2014-06-17,"Les Diablerets VD",0.8,7.5,46.29,7.16
"2890",2014-06-17,"Frauenfeld TG",1.3,11,47.57,8.86
"2891",2014-06-17,"Frauenfeld TG",2.2,11.1,47.56,8.86
"2892",2014-06-17,"Mulhouse F",1.5,15.2,47.74,7.38
"2893",2014-06-17,"Sierre VS",1,7.6,46.33,7.48
"2894",2014-06-06,"Turbenthal ZH",1,10.1,47.48,8.91
"2895",2014-06-10,"Reckingen VS",0.6,6.4,46.53,8.17
"2896",2014-06-26,"Zweisimmen BE",1.1,9.2,46.54,7.41
"2897",2014-06-26,"Les Diablerets VD",1.1,6.9,46.28,7.17
"2898",2014-06-26,"CHAMPERY VS",1.4,2,46.28,6.78
"2899",2014-06-25,"Binn VS",0.6,7.7,46.37,8.22
"2900",2014-06-25,"Aosta I",0.7,2.1,45.82,7.39
"2901",2014-06-25,"Courmayeur I",2.3,5.3,45.7,6.91
"2902",2014-06-24,"Reckingen VS",1.1,8.2,46.46,8.17
"2903",2014-06-22,"Torino I",1.8,2,45.41,7.59
"2904",2014-06-23,"Saas Fee VS",0.8,2,46.11,7.93
"2905",2014-06-23,"Fusio TI",1.6,10.2,46.41,8.55
"2906",2014-06-22,"Bivio GR",0.7,6.3,46.51,9.67
